ANNO_INCIDENTE;PROV;COD_COM;COMUNE;TOT_INC;DI_CUI_INC_MORTALI;TOT_FERITI;TOT_MORTI;VEIC_COINVOLTI_(IDENTIFICATO_CONDUCENTE);DI_CUI_ALTRI_VEIC_COINVOLTI;CONDUC_TOTALI;DI_CUI_CONDUC_FEMMINE;PASSEGGERI_INFORTUNATI;DI_CUI_PASSEGGERI_INFORTUNATI_FEMMINE;PEDONI_INFORTUNATI;DI_CUI_PEDONI_INFORTUNATI_FEMMINE;CONDUC_FERITI;CONDUC_MORTI_ENTRO24h;CONDUC_IGNOTI;CONDUC_MORTI_ENTRO30gg;CONDUC_ETÀ_0-14_INC;CONDUC_ETÀ_15-19_INC;CONDUC_ETÀ_20-64_INC;CONDUC_ETÀ_65_E_OLTRE_INC;CONDUC_ETÀ_0-14_FERITI;CONDUC_ETÀ_15-19_FERITI;CONDUC_ETÀ_20-64_FERITI;CONDUC_ETÀ_65_E_OLTRE_FERITI;CONDUC_ETÀ_0-14_MORTI;CONDUC_ETÀ_15-19_MORTI;CONDUC_ETÀ_20-64_MORTI;CONDUC_ETÀ_65_E_OLTRE_MORTI;PASSEGGERI_FERITI;PASSEGGERI_MORTI;PEDONI_FERITI;PEDONI_MORTI;ALTRI_VEIC_FERITI;ALTRI_VEIC_MORTI;INTERSEZIONE_INC;INTERSEZIONE_FERITI;NON_INTERSEZIONE_MORTI_ENTRO24h;NON_INTERSEZIONE_INC;NON_INTERSEZIONE_FERITI;NON_INTERSEZIONE_MORTI__ENTRO30gg;STRADE_URBANE_INC;STRADE_URBANE_FERITI;STRADE_URBANE_MORTI;STRADE_EXTRAURB_(NO_AUTOSTR)_INC;STRADE_EXTRAURB_(NO_AUTOSTR)_FERITI;STRADE_EXTRAURB_(NO_AUTOSTR)_MORTI;AUTOSTR_INC;AUTOSTR_FERITI;AUTOSTR_MORTI;INC_TRA_VEIC_IN_MARCIA;INC_TRA_VEIC_IN_MARCIA_FERITI;INC_TRA_VEIC_IN_MARCIA_MORTI;INC_TRA_VEIC_E_PEDONE;INC_TRA_VEIC_E_PEDONE_FERITI;INC_TRA_VEIC_E_PEDONE_MORTI;INC_TRA_VEIC_ISOLATI;INC_TRA_VEIC_ISOLATI_FERITI;INC_TRA_VEIC_ISOLATI_MORTI;WEEKEND_INC;WEEKEND_FERITI;WEEKEND_MORTI;FERIALI_INC;FERIALI_FERITI;FERIALI_MORTI;NOTTE_INC;NOTTE_FERITI;NOTTE_MORTI;GIORNO_INC;GIORNO_FERITI;GIORNO_MORTI;ORE_DI_PUNTA_07-09_INC;ORE_DI_PUNTA_07-09_FERITI;ORE_DI_PUNTA_07-09_MORTI;ORE_DI_PUNTA_17-19_INC;ORE_DI_PUNTA_17-19_FERITI;ORE_DI_PUNTA_17-19_MORTI;SERENO_INC;SERENO_FERITI;SERENO_MORTI;NEBBIA_INC;NEBBIA_FERITI;NEBBIA_MORTI;PIOGGIA-NEVE_INC;PIOGGIA-NEVE_FERITI;PIOGGIA-NEVE_MORTI;VEIC_COINVOLTI_AUTOVET_(PRIV_E_PUB);AUTOVET_(PRIV_E_PUB)_FERITI;AUTOVET_(PRIV_E_PUB)_MORTI;VEIC_COINVOLTI_AUTOCAR_E_SIMILI;AUTOCAR_E_SIMILI_FERITI;AUTOCAR_E_SIMILI_MORTI;VEIC_COINVOLTI_MOTOCICLI;MOTOCICLI_FERITI;MOTOCICLI_MORTI;VEIC_COINVOLTI_VELOCIPEDI;VELOCIPEDI_FERITI;VELOCIPEDI_MORTI
2002;CREMONA;19085;ROBECCO D'OGLIO;4;;5;0;10;1;9;2;1;0;0;0;4;5;0;0;0;0;9;0;0;0;4;0;0;0;0;0;1;0;0;0;0;0;1;1;0;3;4;0;1;1;0;3;4;0;;;;4;5;0;0;0;0;0;0;0;0;0;0;4;5;0;;;;4;5;0;1;2;0;1;1;0;1;2;0;0;0;0;2;2;0;5;1;0;3;3;0;1;1;0;;;
2002;CREMONA;19086;ROMANENGO;3;1;5;1;5;;5;2;2;1;0;0;3;1;0;1;0;0;5;0;0;0;3;0;0;0;1;0;2;0;0;0;0;0;2;4;1;1;1;0;1;1;0;2;4;1;;;;2;3;1;0;0;0;1;2;0;3;5;1;0;0;0;2;4;1;1;1;0;1;1;0;0;0;0;2;3;0;0;0;0;0;0;0;5;5;1;;;;0;0;0;;;
2002;CREMONA;19087;SALVIROLA;1;;1;0;2;;2;1;0;0;0;0;1;1;0;0;0;0;2;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;;;;1;1;0;;;;1;1;0;;;;1;1;0;0;0;0;0;0;0;1;1;0;0;0;0;;;;1;1;0;1;1;0;0;0;0;0;0;0;1;1;0;0;0;0;1;1;0;1;;;0;0;0;;;
2002;CREMONA;19088;SAN BASSANO;1;;1;0;2;;2;1;0;0;0;0;1;1;0;0;0;0;2;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;1;0;;;;1;1;0;;;;;;;1;1;0;0;0;0;0;0;0;0;0;0;1;1;0;;;;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;2;1;0;;;;0;0;0;;;
2002;CREMONA;19089;SAN DANIELE PO;9;;16;0;12;;12;0;5;2;1;0;10;2;0;0;0;0;10;0;0;0;8;0;0;0;0;0;5;0;1;0;0;0;5;9;0;4;7;0;4;7;0;5;9;0;;;;3;5;0;1;1;0;5;10;0;1;1;0;8;15;0;4;8;0;5;8;0;0;0;0;1;2;0;7;11;0;1;2;0;0;0;0;9;14;0;2;1;0;1;1;0;;;
2002;CREMONA;19090;SAN GIOVANNI IN CROCE;8;2;10;2;14;;14;4;5;0;0;0;5;7;0;2;0;1;13;0;0;0;5;0;0;1;1;0;5;0;0;0;0;0;5;5;2;3;5;0;3;5;0;5;5;2;;;;6;8;2;0;0;0;2;2;0;2;5;1;6;5;1;1;1;0;7;9;2;1;1;0;2;4;0;4;7;1;1;1;0;2;2;0;8;7;0;3;0;1;3;3;1;;;
2002;CREMONA;19091;SAN MARTINO DEL LAGO;1;;2;0;2;;2;1;0;0;0;0;2;0;0;0;0;1;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;;;;1;2;0;1;2;0;;;;;;;1;2;0;0;0;0;0;0;0;0;0;0;1;2;0;;;;1;2;0;0;0;0;0;0;0;1;2;0;0;0;0;0;0;0;1;2;0;;;;0;0;0;1;;
2002;CREMONA;19092;SCANDOLARA RAVARA;4;;9;0;8;;8;1;3;1;0;0;6;2;0;0;0;0;7;1;0;0;5;1;0;0;0;0;3;0;0;0;0;0;2;5;0;2;4;0;2;5;0;2;4;0;;;;2;3;0;0;0;0;2;6;0;2;6;0;2;3;0;2;6;0;2;3;0;1;1;0;1;2;0;3;5;0;1;4;0;0;0;0;5;9;0;1;;;0;0;0;2;;
2002;CREMONA;19094;SERGNANO;10;2;26;2;13;;13;2;18;4;0;0;10;3;0;0;0;3;9;1;0;1;8;1;0;0;0;0;16;2;0;0;0;0;9;24;2;1;2;0;3;18;2;7;8;0;;;;3;18;2;0;0;0;7;8;0;4;19;2;6;7;0;6;21;2;4;5;0;0;0;0;0;0;0;7;23;2;1;1;0;0;0;0;10;24;2;1;1;0;1;1;0;1;;
2002;CREMONA;19095;SESTO ED UNITI;12;;18;0;21;;21;7;5;1;1;1;12;9;0;0;0;3;18;0;0;1;11;0;0;0;0;0;5;0;1;0;0;0;6;7;0;6;11;0;3;4;0;9;14;0;;;;8;13;0;1;1;0;3;4;0;2;5;0;10;13;0;3;6;0;9;12;0;1;1;0;5;7;0;5;6;0;0;0;0;2;3;0;18;17;0;2;;;1;1;0;;;
2002;CREMONA;19096;SOLAROLO RAINERIO;3;1;6;1;5;;5;1;3;1;0;0;3;1;0;1;0;0;5;0;0;0;3;0;0;0;1;0;3;0;0;0;0;0;2;5;1;1;1;0;1;1;0;2;5;1;;;;2;5;0;0;0;0;1;1;1;2;5;1;1;1;0;;;;3;6;1;1;1;1;1;4;0;3;6;1;0;0;0;0;0;0;5;6;1;;;;0;0;0;;;
2002;CREMONA;19097;SONCINO;21;3;31;3;38;3;35;5;9;4;1;0;22;11;0;2;2;2;27;2;2;1;17;1;0;0;2;0;9;0;0;1;0;0;15;19;3;6;12;0;8;12;0;13;19;3;;;;11;19;1;0;0;0;10;12;2;8;14;1;13;17;2;8;14;2;13;17;1;3;3;0;4;6;0;13;23;2;0;0;0;3;4;0;29;30;3;2;1;0;1;0;0;3;;
2002;CREMONA;19098;SORESINA;13;1;19;2;25;;25;6;7;4;0;0;14;11;0;0;0;1;21;3;0;1;12;1;0;0;0;0;5;2;0;0;0;0;6;6;0;7;13;2;6;7;0;7;12;2;;;;11;17;2;0;0;0;2;2;0;4;8;0;9;11;2;2;2;0;11;17;2;1;1;0;3;8;0;8;9;2;1;1;0;2;7;0;18;15;2;3;1;0;1;1;0;3;2;0
2002;CREMONA;19099;SOSPIRO;21;1;27;1;40;;40;7;4;2;1;0;22;17;0;1;0;4;30;5;0;3;16;3;0;0;1;0;4;0;1;0;0;0;7;9;1;14;18;0;5;5;0;16;22;1;;;;17;23;1;1;1;0;3;3;0;5;9;0;16;18;1;3;5;0;18;22;1;4;5;0;3;4;0;10;15;0;0;0;0;5;5;0;27;22;1;7;3;0;3;2;0;1;;
2002;CREMONA;19100;SPINADESCO;1;;1;0;1;;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;1;0;;;;1;1;0;;;;;;;0;0;0;1;1;0;0;0;0;1;1;0;0;0;0;;;;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;;;;;;;0;0;0;;;
2002;CREMONA;19101;SPINEDA;2;;3;0;3;;3;2;0;0;0;0;3;0;0;0;0;0;3;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;1;1;0;1;2;0;1;2;0;1;1;0;;;;1;2;0;0;0;0;1;1;0;0;0;0;2;3;0;;;;2;3;0;0;0;0;0;0;0;1;1;0;1;2;0;0;0;0;2;3;0;1;;;0;0;0;;;
2002;CREMONA;19102;SPINO D'ADDA;18;3;37;3;34;;34;5;16;10;0;0;21;10;0;3;0;4;25;3;0;2;14;3;0;2;1;0;16;0;0;0;0;0;7;9;1;11;28;2;4;10;1;14;27;2;;;;13;32;2;0;0;0;5;5;1;6;6;2;12;31;1;2;1;1;16;36;2;2;5;0;6;8;2;14;24;3;0;0;0;0;0;0;19;28;0;8;4;0;6;3;3;;;
2002;CREMONA;19103;STAGNO LOMBARDO;3;1;3;1;7;;7;1;0;0;0;0;3;3;0;1;0;2;5;0;0;1;2;0;0;0;1;0;0;0;0;0;0;0;1;1;0;2;2;1;2;2;1;1;1;0;;;;3;3;1;0;0;0;0;0;0;1;1;0;2;2;1;;;;3;3;1;0;0;0;0;0;0;2;2;1;1;1;0;0;0;0;3;1;0;1;1;1;2;1;0;1;;
2002;CREMONA;19104;TICENGO;4;;7;0;10;;10;0;2;0;0;0;5;5;0;0;0;0;10;0;0;0;5;0;0;0;0;0;2;0;0;0;0;0;3;6;0;1;1;0;1;2;0;3;5;0;;;;4;7;0;0;0;0;0;0;0;0;0;0;4;7;0;1;1;0;3;6;0;0;0;0;0;0;0;2;2;0;0;0;0;1;3;0;4;5;0;5;2;0;0;0;0;1;;
2002;CREMONA;19107;TORRE DE' PICENARDI;7;1;16;1;11;;11;2;8;6;0;0;8;2;0;1;0;0;11;0;0;0;8;0;0;0;1;0;8;0;0;0;0;0;5;11;0;2;5;1;1;1;0;6;15;1;;;;4;13;1;0;0;0;3;3;0;2;5;0;5;11;1;4;7;0;3;9;1;0;0;0;0;0;0;5;8;1;0;0;0;1;4;0;8;15;0;1;;;1;0;0;1;1;1
2002;CREMONA;19109;TRESCORE CREMASCO;5;1;5;1;6;;6;1;1;0;0;0;4;1;0;1;0;1;5;0;0;0;4;0;0;1;0;0;1;0;0;0;0;0;3;4;0;2;1;1;2;1;1;3;4;0;;;;1;1;0;0;0;0;4;4;1;1;2;0;4;3;1;1;0;1;4;5;0;1;1;0;1;2;0;2;3;0;1;0;1;1;1;0;2;1;1;2;1;0;1;2;0;1;1;0
2002;CREMONA;19111;VAIANO CREMASCO;5;;5;0;11;;11;2;0;0;0;0;5;6;0;0;0;0;11;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;2;2;0;3;3;0;2;2;0;3;3;0;;;;5;5;0;0;0;0;0;0;0;0;0;0;5;5;0;;;;5;5;0;0;0;0;3;3;0;3;3;0;0;0;0;1;1;0;7;4;0;1;;;1;0;0;2;1;0
2002;CREMONA;19112;VAILATE;5;;7;0;11;;11;2;3;3;0;0;4;7;0;0;0;0;8;3;0;0;3;1;0;0;0;0;3;0;0;0;0;0;;;;5;7;0;;;;5;7;0;;;;5;7;0;0;0;0;0;0;0;1;1;0;4;6;0;;;;5;7;0;3;4;0;0;0;0;3;4;0;0;0;0;0;0;0;8;4;0;3;3;0;0;0;0;;;
2002;CREMONA;19113;VESCOVATO;15;1;20;2;31;;31;7;5;2;1;0;15;15;0;1;0;0;28;2;0;0;13;2;0;0;1;0;4;1;1;0;0;0;8;9;0;7;11;2;5;7;0;10;13;2;;;;12;17;2;1;1;0;2;2;0;2;2;0;13;18;2;;;;15;20;2;0;0;0;7;11;2;11;15;2;0;0;0;1;2;0;20;17;2;5;1;0;3;1;0;3;1;0
2002;LECCO;97001;ABBADIA LARIANA;42;3;63;3;69;;69;17;20;13;3;0;42;26;0;1;1;1;60;5;1;0;37;3;0;0;0;1;19;1;2;1;0;0;27;37;3;15;26;0;14;16;2;28;47;1;;;;23;41;1;3;2;1;16;20;1;20;30;2;22;33;1;5;6;1;36;56;2;4;4;0;13;19;1;30;47;2;0;0;0;10;15;0;52;51;2;8;2;1;9;10;0;;;
2002;LECCO;97002;AIRUNO;4;;7;0;6;;6;1;3;0;0;0;4;2;0;0;0;2;4;0;0;2;2;0;0;0;0;0;3;0;0;0;0;0;2;4;0;2;3;0;3;4;0;1;3;0;;;;2;3;0;0;0;0;2;4;0;1;3;0;3;4;0;1;2;0;3;5;0;1;3;0;1;1;0;2;4;0;0;0;0;1;1;0;4;6;0;1;;;1;1;0;;;
2002;LECCO;97003;ANNONE DI BRIANZA;7;;9;0;14;;14;4;1;1;0;0;8;6;0;0;0;0;13;1;0;0;8;0;0;0;0;0;1;0;0;0;0;0;5;6;0;2;3;0;2;2;0;5;7;0;;;;6;8;0;0;0;0;1;1;0;3;3;0;4;6;0;;;;7;9;0;0;0;0;0;0;0;4;6;0;0;0;0;0;0;0;10;4;0;1;2;0;1;1;0;2;2;0
2002;LECCO;97004;BALLABIO;15;;26;0;31;;31;5;11;10;0;0;15;16;0;0;1;3;24;3;1;1;11;2;0;0;0;0;11;0;0;0;0;0;5;9;0;10;17;0;11;18;0;4;8;0;;;;13;21;0;0;0;0;2;5;0;7;14;0;8;12;0;4;7;0;10;18;0;2;4;0;2;2;0;10;16;0;0;0;0;1;2;0;22;19;0;3;2;0;6;5;0;;;
2002;LECCO;97005;BARZAGO;8;;9;0;15;;15;2;1;1;0;0;8;7;0;0;0;1;9;3;0;1;5;2;0;0;0;0;1;0;0;0;0;0;4;5;0;4;4;0;6;7;0;2;2;0;;;;6;6;0;0;0;0;2;3;0;1;1;0;7;8;0;1;1;0;7;8;0;1;2;0;1;1;0;7;7;0;0;0;0;1;2;0;7;3;0;4;3;0;3;3;0;1;;
2002;LECCO;97006;BARZANO';7;;11;0;14;;14;3;4;2;0;0;7;7;0;0;1;2;11;0;1;1;5;0;0;0;0;0;4;0;0;0;0;0;2;4;0;5;7;0;6;9;0;1;2;0;;;;6;9;0;0;0;0;1;2;0;2;3;0;5;8;0;1;2;0;6;9;0;1;1;0;1;1;0;5;7;0;0;0;0;1;2;0;9;10;0;2;;;3;1;0;;;
2002;LECCO;97007;BARZIO;2;;5;0;5;;5;1;2;1;0;0;3;2;0;0;0;0;4;1;0;0;3;0;0;0;0;0;2;0;0;0;0;0;1;4;0;1;1;0;1;4;0;1;1;0;;;;2;5;0;0;0;0;0;0;0;1;4;0;1;1;0;;;;2;5;0;0;0;0;0;0;0;1;4;0;0;0;0;0;0;0;4;1;0;1;4;0;0;0;0;;;
2002;LECCO;97008;BELLANO;14;;17;0;25;;25;7;3;2;0;0;14;11;0;0;0;0;22;2;0;0;14;0;0;0;0;0;3;0;0;0;0;0;13;16;0;1;1;0;8;10;0;6;7;0;;;;10;12;0;0;0;0;4;5;0;6;8;0;8;9;0;3;3;0;11;14;0;0;0;0;4;4;0;10;12;0;0;0;0;4;5;0;14;9;0;1;1;0;10;7;0;;;
2002;LECCO;97009;BOSISIO PARINI;11;;14;0;20;;20;5;3;3;1;1;10;10;0;0;0;0;20;0;0;0;10;0;0;0;0;0;3;0;1;0;0;0;6;6;0;5;8;0;5;7;0;6;7;0;;;;7;9;0;1;1;0;3;4;0;3;4;0;8;10;0;1;1;0;10;13;0;4;5;0;1;1;0;6;9;0;0;0;0;1;1;0;15;7;0;;;;4;5;0;;;
2002;LECCO;97010;BRIVIO;5;1;12;1;9;;9;3;8;5;0;0;4;4;0;1;0;1;8;0;0;1;3;0;0;0;1;0;8;0;0;0;0;0;2;5;1;3;7;0;4;11;1;1;1;0;;;;3;7;0;0;0;0;2;5;1;3;8;0;2;4;1;3;9;1;2;3;0;0;0;0;1;1;0;5;12;1;0;0;0;0;0;0;9;12;1;;;;0;0;0;;;
2002;LECCO;97011;BULCIAGO;3;;6;0;6;;6;1;3;2;1;0;2;4;0;0;0;0;6;0;0;0;2;0;0;0;0;0;3;0;1;0;0;0;1;1;0;2;5;0;2;5;0;1;1;0;;;;2;5;0;1;1;0;0;0;0;1;4;0;2;2;0;;;;3;6;0;0;0;0;2;5;0;2;2;0;0;0;0;1;4;0;5;6;0;1;;;0;0;0;;;
2002;LECCO;97012;CALCO;8;;10;0;15;;15;5;1;0;1;0;8;7;0;0;0;0;15;0;0;0;8;0;0;0;0;0;1;0;1;0;0;0;5;7;0;3;3;0;7;9;0;1;1;0;;;;5;5;0;1;1;0;2;4;0;2;2;0;6;8;0;3;5;0;5;5;0;3;3;0;1;1;0;5;5;0;0;0;0;1;1;0;12;9;0;2;;;1;1;0;;;
2002;LECCO;97013;CALOLZIOCORTE;53;;71;0;101;;100;24;9;6;7;3;55;45;1;0;0;6;87;5;0;4;46;4;0;0;0;0;9;0;7;0;0;0;24;30;0;29;41;0;51;69;0;2;2;0;;;;41;58;0;7;7;0;5;6;0;12;14;0;41;57;0;6;10;0;47;61;0;10;16;0;12;15;0;40;52;0;0;0;0;10;16;0;67;50;0;10;7;0;16;9;0;5;2;0
2002;LECCO;97014;CARENNO;3;;4;0;4;;4;2;0;0;2;0;2;2;0;0;0;0;4;0;0;0;2;0;0;0;0;0;0;0;2;0;0;0;3;4;0;;;;3;4;0;;;;;;;1;2;0;2;2;0;0;0;0;1;1;0;2;3;0;;;;3;4;0;0;0;0;1;1;0;3;4;0;0;0;0;0;0;0;3;4;0;1;;;0;0;0;;;
2002;LECCO;97015;CASARGO;5;1;4;1;8;;8;2;0;0;1;0;3;4;0;1;0;1;7;0;0;1;2;0;0;0;1;0;0;0;1;0;0;0;3;2;1;2;2;0;5;4;1;;;;;;;3;3;0;1;1;0;1;0;1;1;1;0;4;3;1;;;;5;4;1;1;0;1;0;0;0;2;1;1;0;0;0;2;2;0;4;3;0;;;;2;0;1;1;;
2002;LECCO;97016;CASATENOVO;26;2;28;2;45;;45;10;3;1;4;1;22;22;0;1;0;4;38;2;0;2;18;2;0;0;1;0;3;0;3;1;0;0;16;16;2;10;12;0;26;28;2;;;;;;;15;19;0;4;3;1;7;6;1;5;6;0;21;22;2;5;5;0;21;23;2;1;1;0;5;6;0;22;24;1;0;0;0;3;4;0;25;19;2;7;4;0;10;4;0;3;1;0
2002;LECCO;97017;CASSAGO BRIANZA;2;;2;0;4;;4;0;0;0;0;0;2;2;0;0;0;0;4;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;1;1;0;1;1;0;1;1;0;1;1;0;;;;2;2;0;0;0;0;0;0;0;1;1;0;1;1;0;;;;2;2;0;0;0;0;0;0;0;2;2;0;0;0;0;0;0;0;2;1;0;;;;2;1;0;;;
2002;LECCO;97019;CASTELLO DI BRIANZA;6;;10;0;11;;11;3;2;2;0;0;8;3;0;0;0;3;7;1;0;2;5;1;0;0;0;0;2;0;0;0;0;0;3;4;0;3;6;0;4;7;0;2;3;0;;;;5;9;0;0;0;0;1;1;0;3;7;0;3;3;0;1;2;0;5;8;0;0;0;0;2;3;0;4;5;0;1;2;0;1;3;0;8;8;0;1;1;0;1;0;0;1;1;0
2002;LECCO;97020;CERNUSCO LOMBARDONE;9;1;17;1;17;;17;2;8;4;0;0;9;7;0;1;0;0;15;2;0;0;9;0;0;0;0;1;8;0;0;0;0;0;4;11;0;5;6;1;4;6;1;5;11;0;;;;7;11;1;0;0;0;2;6;0;4;11;0;5;6;1;3;8;0;6;9;1;1;0;1;1;1;0;6;10;1;0;0;0;3;7;0;14;16;0;;;;2;1;1;;;
2002;LECCO;97021;CESANA BRIANZA;9;1;12;1;20;1;19;4;3;2;0;0;9;9;0;1;0;1;16;0;0;1;6;0;0;0;1;0;3;0;0;0;0;0;3;3;1;6;9;0;9;12;1;;;;;;;8;11;1;0;0;0;1;1;0;3;6;0;6;6;1;1;1;0;8;11;1;1;1;0;3;2;1;8;11;1;0;0;0;0;0;0;9;4;0;5;4;1;5;4;0;;;
2002;LECCO;97022;CIVATE;40;3;54;3;65;;65;12;14;9;0;0;40;22;0;3;0;5;51;6;0;5;28;5;0;0;3;0;14;0;0;0;0;0;26;34;3;14;20;0;8;9;1;32;45;2;;;;19;33;0;0;0;0;21;21;3;17;30;0;23;24;3;7;7;2;33;47;1;5;7;0;6;9;0;26;37;2;0;0;0;5;4;1;43;35;2;4;1;1;16;17;0;2;1;0
2002;LECCO;97023;COLICO;45;2;72;3;81;;81;24;21;8;5;3;46;32;0;3;2;3;65;3;1;1;39;3;0;1;2;0;21;0;5;0;0;0;32;51;3;13;21;0;23;38;2;22;34;1;;;;27;52;0;5;5;0;13;15;3;13;24;0;32;48;3;10;19;1;34;50;2;2;2;0;10;11;0;27;42;0;0;0;0;11;17;3;69;64;3;5;3;0;5;3;0;2;2;0
2002;LECCO;97024;COLLE BRIANZA;4;;6;0;7;;7;0;3;3;0;0;3;4;0;0;1;0;5;1;1;0;2;0;0;0;0;0;3;0;0;0;0;0;;;;4;6;0;4;6;0;;;;;;;3;5;0;0;0;0;1;1;0;2;4;0;2;2;0;1;1;0;3;5;0;1;1;0;0;0;0;4;6;0;0;0;0;0;0;0;4;5;0;;;;3;1;0;;;
2002;LECCO;97026;COSTA MASNAGA;20;;31;0;38;;38;5;10;5;0;0;21;17;0;0;0;6;29;1;0;5;15;0;0;0;0;0;10;0;0;0;0;0;6;7;0;14;24;0;8;11;0;12;20;0;;;;16;26;0;0;0;0;4;5;0;7;14;0;13;17;0;2;3;0;18;28;0;3;3;0;4;7;0;13;18;0;0;0;0;3;3;0;21;19;0;5;2;0;12;10;0;;;
2002;LECCO;97028;CREMELLA;1;;1;0;1;;1;1;0;0;1;1;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;1;0;;;;1;1;0;;;;;;;0;0;0;1;1;0;0;0;0;0;0;0;1;1;0;;;;1;1;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1;1;0;;;;0;0;0;;;
2002;LECCO;97029;CREMENO;1;;4;0;2;;2;0;3;1;0;0;1;1;0;0;0;1;0;1;0;0;0;1;0;0;0;0;3;0;0;0;0;0;1;4;0;;;;1;4;0;;;;;;;1;4;0;0;0;0;0;0;0;1;4;0;0;0;0;;;;1;4;0;0;0;0;0;0;0;0;0;0;0;0;0;1;4;0;2;4;0;;;;0;0;0;;;
2002;PAVIA;18040;CASTELNOVETTO;1;;1;0;3;;3;1;0;0;0;0;1;2;0;0;0;0;3;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;;;;1;1;0;;;;1;1;0;;;;1;1;0;0;0;0;0;0;0;0;0;0;1;1;0;;;;1;1;0;1;1;0;0;0;0;0;0;0;1;1;0;0;0;0;2;1;0;;;;0;0;0;;;
2002;LECCO;97030;DERVIO;12;1;17;1;18;;18;2;10;5;0;0;7;10;0;1;0;0;18;0;0;0;7;0;0;0;1;0;10;0;0;0;0;0;10;13;1;2;4;0;1;1;0;11;16;1;;;;6;9;0;0;0;0;6;8;1;5;8;0;7;9;1;5;6;0;7;11;1;0;0;0;2;4;0;5;6;0;0;0;0;4;8;1;16;15;1;;;;2;2;0;;;
2002;LECCO;97031;DOLZAGO;4;;8;0;9;;9;3;3;2;0;0;5;4;0;0;0;1;7;0;0;1;4;0;0;0;0;0;3;0;0;0;0;0;1;2;0;3;6;0;4;8;0;;;;;;;3;4;0;0;0;0;1;4;0;1;1;0;3;7;0;1;4;0;3;4;0;0;0;0;0;0;0;3;4;0;0;0;0;0;0;0;7;7;0;;;;1;0;0;1;1;0
2002;LECCO;97032;DORIO;7;;13;0;12;;12;2;5;4;0;0;8;4;0;0;0;0;11;1;0;0;7;1;0;0;0;0;5;0;0;0;0;0;6;11;0;1;2;0;;;;7;13;0;;;;3;8;0;0;0;0;4;5;0;3;6;0;4;7;0;1;3;0;6;10;0;1;1;0;1;1;0;6;12;0;0;0;0;1;1;0;7;8;0;3;3;0;2;2;0;;;
2002;LECCO;97033;ELLO;2;;2;0;2;;2;0;0;0;0;0;2;0;0;0;0;1;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;2;2;0;;;;2;2;0;;;;;;;0;0;0;0;0;0;2;2;0;1;1;0;1;1;0;1;1;0;1;1;0;0;0;0;0;0;0;2;2;0;0;0;0;0;0;0;;;;;;;1;1;0;1;1;0
2002;LECCO;97034;ERVE;1;;1;0;1;;1;0;0;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;1;0;;;;1;1;0;;;;;;;0;0;0;1;1;0;0;0;0;0;0;0;1;1;0;;;;1;1;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1;1;0;;;;0;0;0;;;
2002;LECCO;97035;ESINO LARIO;1;;1;0;1;;1;0;1;1;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;1;0;;;;;;;1;1;0;;;;0;0;0;0;0;0;1;1;0;0;0;0;1;1;0;;;;1;1;0;1;1;0;0;0;0;1;1;0;0;0;0;0;0;0;;;;;;;1;1;0;;;
2002;LECCO;97036;GALBIATE;20;;31;0;32;;32;8;10;5;1;0;20;12;0;0;1;2;29;0;1;2;17;0;0;0;0;0;10;0;1;0;0;0;10;17;0;10;14;0;8;13;0;12;18;0;;;;12;18;0;1;2;0;7;11;0;8;15;0;12;16;0;7;11;0;13;20;0;1;1;0;5;6;0;12;22;0;0;0;0;3;3;0;21;19;0;;;;10;11;0;1;1;0
2002;LECCO;97037;GARBAGNATE MONASTERO;7;;13;0;15;1;14;7;3;2;0;0;10;4;0;0;0;0;14;0;0;0;10;0;0;0;0;0;3;0;0;0;0;0;4;6;0;3;7;0;4;6;0;3;7;0;;;;6;12;0;0;0;0;1;1;0;2;2;0;5;11;0;1;1;0;6;12;0;1;3;0;3;7;0;3;7;0;0;0;0;2;4;0;10;10;0;1;;;3;3;0;;;
2002;LECCO;97038;GARLATE;7;;8;0;14;;14;1;1;1;0;0;7;7;0;0;0;0;13;1;0;0;7;0;0;0;0;0;1;0;0;0;0;0;2;2;0;5;6;0;7;8;0;;;;;;;6;7;0;0;0;0;1;1;0;3;4;0;4;4;0;;;;7;8;0;0;0;0;2;2;0;7;8;0;0;0;0;0;0;0;8;5;0;1;;;5;3;0;;;
